"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Antenna ID","Antenna Group Name","Antenna Group Configuration Value","Antenna Group Sort Value","Event Site Code Value","Event Release Date Time Value","Event Date Time Value","CTH Count"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:52:21 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:52:22 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:57:06 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:57:07 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:57:08 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:57:09 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:57:24 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:57:25 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 3:57:26 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 4:00:47 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 4:00:48 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 4:00:49 AM","1"
"3D9.1BF2350E18","Observation","MC1 - McNary Oregon Shore Ladder","6/13/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/13/2010 4:00:50 AM","1"
"3D9.1BF2350E18","Observation","SFG - SF Salmon at Guard Station Br.","7/20/2010","","","A4","IN-STREAM ARRAY","100","A","SFG","","7/20/2010 6:36:22 PM","1"
"3D9.1BF2350E18","Observation","ZEN - Secesh River at Zena Cr. Ranch","7/25/2010","","","A2","UPPER IN-STREAM ARRAY","100","A","ZEN","","7/25/2010 2:14:35 PM","1"
"3D9.1BF2350E18","Observation","ZEN - Secesh River at Zena Cr. Ranch","7/25/2010","","","B1","LOWER IN-STREAM ARRAY","100","B","ZEN","","7/25/2010 1:58:19 PM","1"
"3D9.1BF2350E18","Observation","ZEN - Secesh River at Zena Cr. Ranch","7/25/2010","","","B3","LOWER IN-STREAM ARRAY","100","B","ZEN","","7/25/2010 2:04:46 PM","1"
"3D9.1BF2350E18","Recapture","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/19/2010","NA","NA","0","NA","LGRLDR","6/19/2010 7:59:00 AM","6/19/2010 7:59:00 AM","1"
"3D9.1BF24396FE","Mark","IMNTRP - Imnaha Trap","4/22/2007","IMNTRP - Imnaha Trap","4/22/2007","NA","NA","0","NA","IMNTRP","4/22/2007 9:00:00 PM","4/22/2007 7:20:00 AM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","02","WEIR 52","100","1","BO2","","5/16/2010 4:57:32 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","04","WEIR 51","100","2","BO2","","5/16/2010 4:57:07 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","04","WEIR 51","100","2","BO2","","5/16/2010 4:57:08 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","06","WEIR 50","100","3","BO2","","5/16/2010 4:52:46 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","08","WEIR 49","100","4","BO2","","5/16/2010 4:52:42 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","0A","WEIR 48","100","5","BO2","","5/16/2010 4:48:38 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","0C","WEIR 47","100","6","BO2","","5/16/2010 4:47:51 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","0C","WEIR 47","100","6","BO2","","5/16/2010 4:47:52 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","0E","WEIR 46","100","7","BO2","","5/16/2010 4:41:48 PM","1"
"3D9.1BF24396FE","Observation","BO2 - Bonneville Cascades Is. Ladder","5/16/2010","","","10","WEIR 45","100","8","BO2","","5/16/2010 4:41:35 PM","1"
"3D9.1BF24396FE","Observation","BO4 - Bonneville WA Ladder Slots","5/16/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","5/16/2010 6:44:22 PM","1"
"3D9.1BF24396FE","Observation","BO4 - Bonneville WA Ladder Slots","5/16/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","5/16/2010 6:44:23 PM","1"
"3D9.1BF24396FE","Observation","BO4 - Bonneville WA Ladder Slots","5/16/2010","","","02","VERTICAL SLOT DETECTORS","100","1","BO4","","5/16/2010 6:42:48 PM","1"
"3D9.1BF24396FE","Observation","BO4 - Bonneville WA Ladder Slots","5/16/2010","","","03","VERTICAL SLOT DETECTORS","100","1","BO4","","5/16/2010 6:40:08 PM","1"
"3D9.1BF24396FE","Observation","BO4 - Bonneville WA Ladder Slots","5/16/2010","","","04","VERTICAL SLOT DETECTORS","100","1","BO4","","5/16/2010 6:30:31 PM","1"
"3D9.1BF24396FE","Observation","GOJ - Little Goose Dam Juvenile","5/13/2007","","","11","A-RACEWAY / RIVER EXIT","140","6","GOJ","","5/13/2007 4:42:21 AM","1"
"3D9.1BF24396FE","Observation","GOJ - Little Goose Dam Juvenile","5/13/2007","","","12","A-RACEWAY / RIVER EXIT","140","6","GOJ","","5/13/2007 4:42:22 AM","1"
"3D9.1BF24396FE","Observation","GOJ - Little Goose Dam Juvenile","5/13/2007","","","13","A-RACEWAY / RIVER EXIT","140","6","GOJ","","5/13/2007 4:42:22 AM","1"
"3D9.1BF24396FE","Observation","GOJ - Little Goose Dam Juvenile","5/13/2007","","","A1","A-SEPARATOR GATE","140","1","GOJ","","5/13/2007 4:42:18 AM","1"
"3D9.1BF24396FE","Observation","GOJ - Little Goose Dam Juvenile","5/13/2007","","","A2","A-SEPARATOR GATE","140","1","GOJ","","5/13/2007 4:42:18 AM","1"
"3D9.1BF24396FE","Observation","GOJ - Little Goose Dam Juvenile","5/13/2007","","","A3","A-SEPARATOR GATE","140","1","GOJ","","5/13/2007 4:42:18 AM","1"
"3D9.1BF24396FE","Observation","GOJ - Little Goose Dam Juvenile","5/13/2007","","","A4","A-SEPARATOR GATE","140","1","GOJ","","5/13/2007 4:42:18 AM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","02","WEIR 733","140","1","GRA","","6/1/2010 12:25:15 PM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","04","WEIR 732","140","2","GRA","","6/1/2010 12:24:52 PM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","06","WEIR 731","140","3","GRA","","6/1/2010 12:24:19 PM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","07","WEIR 730","140","4","GRA","","6/1/2010 12:23:29 PM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","12","ISO WEST","140","6","GRA","","6/1/2010 8:32:06 AM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","14","ISO WEST","140","6","GRA","","6/1/2010 8:32:06 AM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","16","ISO WEST","140","6","GRA","","6/1/2010 8:32:06 AM","1"
"3D9.1BF24396FE","Observation","GRA - Lower Granite Dam Adult","6/1/2010","","","18","ISO WEST","140","6","GRA","","6/1/2010 8:32:06 AM","1"
"3D9.1BF24396FE","Observation","ICH - Ice Harbor Dam (Combined)","5/23/2010","","","01","LEFT LADDER WEIR 438 [O/S]","100","A1","ICH","","5/23/2010 12:21:05 PM","1"
"3D9.1BF24396FE","Observation","ICH - Ice Harbor Dam (Combined)","5/23/2010","","","01","LEFT LADDER WEIR 438 [O/S]","100","A1","ICH","","5/23/2010 12:21:06 PM","1"
"3D9.1BF24396FE","Observation","ICH - Ice Harbor Dam (Combined)","5/23/2010","","","03","LEFT LADDER WEIR 437 [O/S]","100","A2","ICH","","5/23/2010 12:20:25 PM","1"
"3D9.1BF24396FE","Observation","ICH - Ice Harbor Dam (Combined)","5/23/2010","","","05","LEFT LADDER WEIR 436 [O/S]","100","A3","ICH","","5/23/2010 12:19:16 PM","1"
"3D9.1BF24396FE","Observation","ICH - Ice Harbor Dam (Combined)","5/23/2010","","","07","LEFT LADDER WEIR 435 [O/S]","100","A4","ICH","","5/23/2010 12:18:37 PM","1"
"3D9.1BF24396FE","Observation","ICH - Ice Harbor Dam (Combined)","5/23/2010","","","07","LEFT LADDER WEIR 435 [O/S]","100","A4","ICH","","5/23/2010 12:18:38 PM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","01","COUNTING WINDOW","100","1","MC1","","5/21/2010 11:19:46 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","02","COUNTING WINDOW","100","1","MC1","","5/21/2010 11:19:38 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","02","COUNTING WINDOW","100","1","MC1","","5/21/2010 11:19:39 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","04","WEIR 288","100","2","MC1","","5/21/2010 9:31:22 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","04","WEIR 288","100","2","MC1","","5/21/2010 9:31:23 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","06","WEIR 287","100","3","MC1","","5/21/2010 9:31:05 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","08","WEIR 286","100","4","MC1","","5/21/2010 9:29:19 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","0A","WEIR 284","100","5","MC1","","5/21/2010 9:22:21 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","0A","WEIR 284","100","5","MC1","","5/21/2010 9:22:22 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","0C","WEIR 283","100","6","MC1","","5/21/2010 9:21:51 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","0E","WEIR 282","100","7","MC1","","5/21/2010 9:21:34 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","10","WEIR 280","100","8","MC1","","5/21/2010 9:19:54 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","10","WEIR 280","100","8","MC1","","5/21/2010 9:19:55 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","12","WEIR 279","100","9","MC1","","5/21/2010 9:15:32 AM","1"
"3D9.1BF24396FE","Observation","MC1 - McNary Oregon Shore Ladder","5/21/2010","","","12","WEIR 279","100","9","MC1","","5/21/2010 9:15:33 AM","1"
"3D9.1BF24396FE","Recapture","IMNTRP - Imnaha Trap","4/23/2007","IMNTRP - Imnaha Trap","4/23/2007","NA","NA","0","NA","IMNTRP","4/23/2007 9:00:00 PM","4/23/2007 7:39:00 AM","1"
"3D9.1BF24396FE","Recapture","LGRLDR - LGR - Release into the Adult Fish Ladder","6/1/2010","LGRLDR - LGR - Release into the Adult Fish Ladder","6/1/2010","NA","NA","0","NA","LGRLDR","6/1/2010 9:28:00 AM","6/1/2010 9:28:00 AM","1"
"3D9.1BF243B377","Mark","IMNTRP - Imnaha Trap","10/30/2007","IMNTRP - Imnaha Trap","10/30/2007","NA","NA","0","NA","IMNTRP","10/30/2007 6:30:00 PM","10/30/2007 8:15:00 AM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","02","WEIR 59","110","A","BO3","","6/1/2010 9:05:02 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","02","WEIR 59","110","A","BO3","","6/1/2010 9:05:03 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","04","WEIR 58","110","B","BO3","","6/1/2010 9:04:50 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","04","WEIR 58","110","B","BO3","","6/1/2010 9:04:51 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","06","WEIR 57","110","C","BO3","","6/1/2010 9:04:46 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","08","WEIR 56","110","D","BO3","","6/1/2010 9:04:38 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","08","WEIR 56","110","D","BO3","","6/1/2010 9:04:39 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","08","WEIR 56","110","D","BO3","","6/1/2010 9:04:40 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","0A","WEIR 55","110","E","BO3","","6/1/2010 9:04:30 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","0B","WEIR 54","110","F","BO3","","6/1/2010 9:03:21 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","0B","WEIR 54","110","F","BO3","","6/1/2010 9:03:22 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","0D","WEIR 53","110","G","BO3","","6/1/2010 9:00:20 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","0D","WEIR 53","110","G","BO3","","6/1/2010 9:00:21 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","0F","WEIR 52","110","H","BO3","","6/1/2010 8:58:25 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","0F","WEIR 52","110","H","BO3","","6/1/2010 8:58:26 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","13","WEIR 36","110","J","BO3","","6/1/2010 8:00:32 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","13","WEIR 36","110","J","BO3","","6/1/2010 8:00:33 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","14","WEIR 36","110","J","BO3","","6/1/2010 8:02:26 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","14","WEIR 36","110","J","BO3","","6/1/2010 8:02:27 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","17","WEIR 34","110","L","BO3","","6/1/2010 8:00:15 PM","1"
"3D9.1BF243B377","Observation","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2010","","","17","WEIR 34","110","L","BO3","","6/1/2010 8:00:16 PM","1"
"3D9.1BF243B377","Observation","BO4 - Bonneville WA Ladder Slots","6/2/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","6/2/2010 4:55:26 AM","1"
"3D9.1BF243B377","Observation","BO4 - Bonneville WA Ladder Slots","6/2/2010","","","01","VERTICAL SLOT DETECTORS","100","1","BO4","","6/2/2010 4:55:27 AM","1"
"3D9.1BF243B377","Observation","BO4 - Bonneville WA Ladder Slots","6/2/2010","","","02","VERTICAL SLOT DETECTORS","100","1","BO4","","6/2/2010 4:49:29 AM","1"
"3D9.1BF243B377","Observation","BO4 - Bonneville WA Ladder Slots","6/2/2010","","","03","VERTICAL SLOT DETECTORS","100","1","BO4","","6/2/2010 4:42:57 AM","1"
"3D9.1BF243B377","Observation","BO4 - Bonneville WA Ladder Slots","6/2/2010","","","03","VERTICAL SLOT DETECTORS","100","1","BO4","","6/2/2010 4:42:58 AM","1"
"3D9.1BF243B377","Observation","BO4 - Bonneville WA Ladder Slots","6/2/2010","","","04","VERTICAL SLOT DETECTORS","100","1","BO4","","6/2/2010 4:38:23 AM","1"
"3D9.1BF243B377","Observation","GOJ - Little Goose Dam Juvenile","5/11/2008","","","11","A-RACEWAY / RIVER EXIT","140","6","GOJ","","5/11/2008 9:58:18 AM","1"
"3D9.1BF243B377","Observation","GOJ - Little Goose Dam Juvenile","5/11/2008","","","12","A-RACEWAY / RIVER EXIT","140","6","GOJ","","5/11/2008 9:58:18 AM","1"
"3D9.1BF243B377","Observation","GOJ - Little Goose Dam Juvenile","5/11/2008","","","13","A-RACEWAY / RIVER EXIT","140","6","GOJ","","5/11/2008 9:58:18 AM","1"
"3D9.1BF243B377","Observation","GOJ - Little Goose Dam Juvenile","5/11/2008","","","A1","A-SEPARATOR GATE","140","1","GOJ","","5/11/2008 9:58:14 AM","1"
"3D9.1BF243B377","Observation","GOJ - Little Goose Dam Juvenile","5/11/2008","","","A2","A-SEPARATOR GATE","140","1","GOJ","","5/11/2008 9:58:14 AM","1"
"3D9.1BF243B377","Observation","GOJ - Little Goose Dam Juvenile","5/11/2008","","","A3","A-SEPARATOR GATE","140","1","GOJ","","5/11/2008 9:58:14 AM","1"
"3D9.1BF243B377","Observation","GOJ - Little Goose Dam Juvenile","5/11/2008","","","A4","A-SEPARATOR GATE","140","1","GOJ","","5/11/2008 9:58:14 AM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","12","ISO WEST","140","6","GRA","","6/17/2010 4:48:10 PM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","14","ISO WEST","140","6","GRA","","6/17/2010 4:48:09 PM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","16","ISO WEST","140","6","GRA","","6/17/2010 4:48:09 PM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/17/2010","","","18","ISO WEST","140","6","GRA","","6/17/2010 4:48:09 PM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","02","WEIR 733","140","1","GRA","","6/18/2010 4:13:12 PM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","04","WEIR 732","140","2","GRA","","6/18/2010 4:11:43 PM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","06","WEIR 731","140","3","GRA","","6/18/2010 4:11:11 PM","1"
"3D9.1BF243B377","Observation","GRA - Lower Granite Dam Adult","6/18/2010","","","08","WEIR 730","140","4","GRA","","6/18/2010 4:08:29 PM","1"
"3D9.1BF243B377","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","01","COUNTING WINDOW","100","1","MC1","","6/6/2010 12:02:49 PM","1"
"3D9.1BF243B377","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/6/2010 12:02:37 PM","1"
"3D9.1BF243B377","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/6/2010 12:02:38 PM","1"
"3D9.1BF243B377","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/6/2010 12:02:39 PM","1"
"3D9.1BF243B377","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/6/2010 12:02:40 PM","1"
"3D9.1BF243B377","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/6/2010 12:02:41 PM","1"
"3D9.1BF243B377","Observation","MC1 - McNary Oregon Shore Ladder","6/6/2010","","","02","COUNTING WINDOW","100","1","MC1","","6/6/2010 12:02:42 PM","1"
